"ID";"LuchthavensHerkomstBestemming";"Perioden";"TotaalAantalPassagiers_1";"PassagiersAangekomenInNederland_2";"PassagiersVertrokkenUitNederland_3"
"5524";"A043288";"2022JJ00";"";"       .";""
"5525";"A043289";"1998JJ00";"  172611";"   88936";"   83675"
"5526";"A043289";"1999JJ00";"  179734";"   91511";"   88223"
"5527";"A043289";"2000JJ00";"  195293";"   97900";"   97393"
"5528";"A043289";"2001JJ00";"  215710";"  112620";"  103090"
"5529";"A043289";"2002JJ00";"  180684";"   92371";"   88313"
"5530";"A043289";"2003JJ00";"  188231";"   94693";"   93538"
"5531";"A043289";"2004JJ00";"  191991";"   96631";"   95360"
"5532";"A043289";"2005JJ00";"  211699";"  107102";"  104597"
"5533";"A043289";"2006JJ00";"  198189";"  102467";"   95722"
"5534";"A043289";"2007JJ00";"  211453";"  106361";"  105092"
"5535";"A043289";"2008JJ00";"  227828";"  115040";"  112788"
"5536";"A043289";"2009JJ00";"  227203";"  115286";"  111917"
"5537";"A043289";"2010JJ00";"  224510";"  114323";"  110187"
"5538";"A043289";"2011JJ00";"  225349";"  114593";"  110756"
"5539";"A043289";"2012JJ00";"  223730";"  113991";"  109739"
"5540";"A043289";"2013JJ00";"  208111";"  105315";"  102796"
"5541";"A043289";"2014JJ00";"  208118";"  105121";"  102997"
"5542";"A043289";"2015JJ00";"  210681";"  108752";"  101929"
"5543";"A043289";"2016JJ00";"  296049";"  146922";"  149127"
"5544";"A043289";"2017JJ00";"  349230";"  176128";"  173102"
"5545";"A043289";"2018JJ00";"  365997";"  186076";"  179921"
"5546";"A043289";"2019JJ00";"  264864";"  134691";"  130173"
"5547";"A043289";"2020JJ00";"   94183";"   59198";"   34985"
"5548";"A043289";"2021JJ00";"  104485";"   58284";"   46201"
"5549";"A043289";"2022JJ00";"  222866";"  112614";"  110252"
"5550";"A043290";"1998JJ00";"       .";"       .";"       ."
"5551";"A043290";"1999JJ00";"       .";"       .";"       ."
"5552";"A043290";"2000JJ00";"       .";"       .";"       ."
"5553";"A043290";"2001JJ00";"       .";"       .";"       ."
"5554";"A043290";"2002JJ00";"";"       .";""
"5555";"A043290";"2003JJ00";"       .";"       .";"       ."
"5556";"A043290";"2004JJ00";"       .";"       .";"       ."
"5557";"A043290";"2005JJ00";"       .";"       .";"       ."
"5558";"A043290";"2006JJ00";"       .";"       .";"       ."
"5559";"A043290";"2007JJ00";"       .";"       .";"       ."
"5560";"A043290";"2008JJ00";"";"       .";""
"5561";"A043290";"2009JJ00";"";"       .";""
"5562";"A043290";"2010JJ00";"       .";"       .";"       ."
"5563";"A043290";"2011JJ00";"       .";"       .";"       ."
"5564";"A043290";"2012JJ00";"       .";"       .";"       ."
"5565";"A043290";"2013JJ00";"";"       .";""
"5566";"A043290";"2014JJ00";"";"       .";""
"5567";"A043290";"2015JJ00";"";"       .";""
"5568";"A043290";"2016JJ00";"";"       .";""
"5569";"A043290";"2017JJ00";"";"       .";""
"5570";"A043290";"2018JJ00";"";"       .";""
"5571";"A043290";"2019JJ00";"";"       .";""
"5572";"A043290";"2020JJ00";"       .";"       .";"       ."
"5573";"A043290";"2021JJ00";"";"       .";""
"5574";"A043290";"2022JJ00";"";"       .";""
"5575";"A043291";"1998JJ00";"";"       .";""
"5576";"A043291";"1999JJ00";"";"       .";""
"5577";"A043291";"2000JJ00";"";"       .";""
"5578";"A043291";"2001JJ00";"";"       .";""
"5579";"A043291";"2002JJ00";"";"       .";""
"5580";"A043291";"2003JJ00";"";"       .";""
"5581";"A043291";"2004JJ00";"";"       .";""
"5582";"A043291";"2005JJ00";"       .";"       .";"       ."
"5583";"A043291";"2006JJ00";"   88451";"   45119";"   43332"
"5584";"A043291";"2007JJ00";"  116670";"   58707";"   57963"
"5585";"A043291";"2008JJ00";"  137762";"   70163";"   67599"
"5586";"A043291";"2009JJ00";"       .";"       .";"       ."
"5587";"A043291";"2010JJ00";"";"       .";""
"5588";"A043291";"2011JJ00";"";"       .";""
"5589";"A043291";"2012JJ00";"";"       .";""
"5590";"A043291";"2013JJ00";"";"       .";""
"5591";"A043291";"2014JJ00";"";"       .";""
"5592";"A043291";"2015JJ00";"";"       .";""
"5593";"A043291";"2016JJ00";"";"       .";""
"5594";"A043291";"2017JJ00";"";"       .";""
"5595";"A043291";"2018JJ00";"";"       .";""
"5596";"A043291";"2019JJ00";"";"       .";""
"5597";"A043291";"2020JJ00";"       .";"       .";"       ."
"5598";"A043291";"2021JJ00";"";"       .";""
"5599";"A043291";"2022JJ00";"";"       .";""
"5600";"A043292";"1998JJ00";"";"       .";""
"5601";"A043292";"1999JJ00";"";"       .";""
"5602";"A043292";"2000JJ00";"";"       .";""
"5603";"A043292";"2001JJ00";"";"       .";""
"5604";"A043292";"2002JJ00";"";"       .";""
"5605";"A043292";"2003JJ00";"";"       .";""
"5606";"A043292";"2004JJ00";"";"       .";""
"5607";"A043292";"2005JJ00";"";"       .";""
"5608";"A043292";"2006JJ00";"";"       .";""
"5609";"A043292";"2007JJ00";"";"       .";""
"5610";"A043292";"2008JJ00";"       .";"       .";"       ."
"5611";"A043292";"2009JJ00";"";"       .";""
"5612";"A043292";"2010JJ00";"";"       .";""
"5613";"A043292";"2011JJ00";"";"       .";""
"5614";"A043292";"2012JJ00";"       .";"       .";"       ."
"5615";"A043292";"2013JJ00";"";"       .";""
"5616";"A043292";"2014JJ00";"";"       .";""
"5617";"A043292";"2015JJ00";"";"       .";""
"5618";"A043292";"2016JJ00";"";"       .";""
"5619";"A043292";"2017JJ00";"";"       .";""
"5620";"A043292";"2018JJ00";"";"       .";""
"5621";"A043292";"2019JJ00";"";"       .";""
"5622";"A043292";"2020JJ00";"       .";"       .";"       ."
"5623";"A043292";"2021JJ00";"       .";"       .";"       ."
"5624";"A043292";"2022JJ00";"";"       .";""
"5625";"A043293";"1998JJ00";"  159100";"   83806";"   75294"
"5626";"A043293";"1999JJ00";"  178625";"   89993";"   88632"
"5627";"A043293";"2000JJ00";"  182668";"   86041";"   96627"
"5628";"A043293";"2001JJ00";"  212115";"   99740";"  112375"
"5629";"A043293";"2002JJ00";"  210827";"   97799";"  113028"
"5630";"A043293";"2003JJ00";"  185948";"   91145";"   94803"
"5631";"A043293";"2004JJ00";"  187661";"   91451";"   96210"
"5632";"A043293";"2005JJ00";"  162700";"   76984";"   85716"
"5633";"A043293";"2006JJ00";"  152897";"   74695";"   78202"
"5634";"A043293";"2007JJ00";"  152601";"   76094";"   76507"
"5635";"A043293";"2008JJ00";"  147638";"   74181";"   73457"
"5636";"A043293";"2009JJ00";"  144127";"   72789";"   71338"
"5637";"A043293";"2010JJ00";"  136429";"   70009";"   66420"
"5638";"A043293";"2011JJ00";"  139103";"   72023";"   67080"
"5639";"A043293";"2012JJ00";"  145966";"   74281";"   71685"
"5640";"A043293";"2013JJ00";"  155276";"   79792";"   75484"
"5641";"A043293";"2014JJ00";"  147568";"   75997";"   71571"
"5642";"A043293";"2015JJ00";"       .";"       .";"       ."
"5643";"A043293";"2016JJ00";"  146198";"   71360";"   74838"
"5644";"A043293";"2017JJ00";"  230968";"  113646";"  117322"
"5645";"A043293";"2018JJ00";"  310236";"  159046";"  151190"
"5646";"A043293";"2019JJ00";"  180100";"   94229";"   85871"
"5647";"A043293";"2020JJ00";"       .";"       .";"       ."
"5648";"A043293";"2021JJ00";"       .";"       .";"       ."
"5649";"A043293";"2022JJ00";"  189191";"   96802";"   92389"
"5650";"A043294";"1998JJ00";"";"       .";""
"5651";"A043294";"1999JJ00";"";"       .";""
"5652";"A043294";"2000JJ00";"";"       .";""
"5653";"A043294";"2001JJ00";"";"       .";""
"5654";"A043294";"2002JJ00";"";"       .";""
"5655";"A043294";"2003JJ00";"       .";"       .";"       ."
"5656";"A043294";"2004JJ00";"       .";"       .";"       ."
"5657";"A043294";"2005JJ00";"";"       .";""
"5658";"A043294";"2006JJ00";"";"       .";""
"5659";"A043294";"2007JJ00";"";"       .";""
"5660";"A043294";"2008JJ00";"";"       .";""
"5661";"A043294";"2009JJ00";"";"       .";""
"5662";"A043294";"2010JJ00";"";"       .";""
"5663";"A043294";"2011JJ00";"";"       .";""
"5664";"A043294";"2012JJ00";"";"       .";""
"5665";"A043294";"2013JJ00";"";"       .";""
"5666";"A043294";"2014JJ00";"";"       .";""
"5667";"A043294";"2015JJ00";"";"       .";""
"5668";"A043294";"2016JJ00";"";"       .";""
"5669";"A043294";"2017JJ00";"";"       .";""
"5670";"A043294";"2018JJ00";"";"       .";""
"5671";"A043294";"2019JJ00";"";"       .";""
"5672";"A043294";"2020JJ00";"";"       .";""
"5673";"A043294";"2021JJ00";"";"       .";""
"5674";"A043294";"2022JJ00";"";"       .";""
"5675";"A043295";"1998JJ00";"";"       .";""
"5676";"A043295";"1999JJ00";"";"       .";""
"5677";"A043295";"2000JJ00";"";"       .";""
"5678";"A043295";"2001JJ00";"";"       .";""
"5679";"A043295";"2002JJ00";"";"       .";""
"5680";"A043295";"2003JJ00";"";"       .";""
"5681";"A043295";"2004JJ00";"";"       .";""
"5682";"A043295";"2005JJ00";"";"       .";""
"5683";"A043295";"2006JJ00";"";"       .";""
"5684";"A043295";"2007JJ00";"";"       .";""
"5685";"A043295";"2008JJ00";"       .";"       .";"       ."
"5686";"A043295";"2009JJ00";"";"       .";""
"5687";"A043295";"2010JJ00";"";"       .";""
"5688";"A043295";"2011JJ00";"";"       .";""
"5689";"A043295";"2012JJ00";"";"       .";""
"5690";"A043295";"2013JJ00";"";"       .";""
"5691";"A043295";"2014JJ00";"";"       .";""
"5692";"A043295";"2015JJ00";"";"       .";""
"5693";"A043295";"2016JJ00";"";"       .";""
"5694";"A043295";"2017JJ00";"";"       .";""
"5695";"A043295";"2018JJ00";"";"       .";""
"5696";"A043295";"2019JJ00";"";"       .";""
"5697";"A043295";"2020JJ00";"";"       .";""
"5698";"A043295";"2021JJ00";"";"       .";""
"5699";"A043295";"2022JJ00";"";"       .";""
"5700";"A043296";"1998JJ00";"       .";"       .";"       ."
"5701";"A043296";"1999JJ00";"       .";"       .";"       ."
"5702";"A043296";"2000JJ00";"       .";"       .";"       ."
"5703";"A043296";"2001JJ00";"       .";"       .";"       ."
"5704";"A043296";"2002JJ00";"";"       .";""
"5705";"A043296";"2003JJ00";"       .";"       .";"       ."
"5706";"A043296";"2004JJ00";"";"       .";""
"5707";"A043296";"2005JJ00";"";"       .";""
"5708";"A043296";"2006JJ00";"";"       .";""
"5709";"A043296";"2007JJ00";"";"       .";""
"5710";"A043296";"2008JJ00";"";"       .";""
"5711";"A043296";"2009JJ00";"       .";"       .";"       ."
"5712";"A043296";"2010JJ00";"       .";"       .";"       ."
"5713";"A043296";"2011JJ00";"   86180";"   43389";"   42791"
"5714";"A043296";"2012JJ00";"  108577";"   54851";"   53726"
"5715";"A043296";"2013JJ00";"  119830";"   61203";"   58627"
"5716";"A043296";"2014JJ00";"  116017";"   58612";"   57405"
"5717";"A043296";"2015JJ00";"  120600";"   61573";"   59027"
"5718";"A043296";"2016JJ00";"  138360";"   71753";"   66607"
"5719";"A043296";"2017JJ00";"  140819";"   74251";"   66568"
"5720";"A043296";"2018JJ00";"  133433";"   69753";"   63680"
"5721";"A043296";"2019JJ00";"  151529";"   78681";"   72848"
"5722";"A043296";"2020JJ00";"       .";"       .";"       ."
"5723";"A043296";"2021JJ00";"";"       .";""
"5724";"A043296";"2022JJ00";"       .";"       .";"       ."
"5725";"A043297";"1998JJ00";"  109251";"   57362";"   51889"
"5726";"A043297";"1999JJ00";"  128307";"   65302";"   63005"
"5727";"A043297";"2000JJ00";"  135447";"   68314";"   67133"
"5728";"A043297";"2001JJ00";"  126930";"   63609";"   63321"
"5729";"A043297";"2002JJ00";"  151693";"   78339";"   73354"
"5730";"A043297";"2003JJ00";"  159746";"   79996";"   79750"
"5731";"A043297";"2004JJ00";"  143053";"   74198";"   68855"
"5732";"A043297";"2005JJ00";"   85159";"   43337";"   41822"
"5733";"A043297";"2006JJ00";"   75210";"   37841";"   37369"
"5734";"A043297";"2007JJ00";"       .";"       .";"       ."
"5735";"A043297";"2008JJ00";"       .";"       .";"       ."
"5736";"A043297";"2009JJ00";"       .";"       .";"       ."
"5737";"A043297";"2010JJ00";"  110305";"   53348";"   56957"
"5738";"A043297";"2011JJ00";"  151988";"   74937";"   77051"
"5739";"A043297";"2012JJ00";"  130366";"   62547";"   67819"
"5740";"A043297";"2013JJ00";"  140224";"   66390";"   73834"
"5741";"A043297";"2014JJ00";"  178283";"   88750";"   89533"
"5742";"A043297";"2015JJ00";"  186301";"   89753";"   96548"
"5743";"A043297";"2016JJ00";"  210280";"  100076";"  110204"
"5744";"A043297";"2017JJ00";"  234883";"  110371";"  124512"
"5745";"A043297";"2018JJ00";"  236824";"  113489";"  123335"
"5746";"A043297";"2019JJ00";"  177033";"   87795";"   89238"
"5747";"A043297";"2020JJ00";"       .";"       .";"       ."
"5748";"A043297";"2021JJ00";"       .";"       .";"       ."
"5749";"A043297";"2022JJ00";"       .";"       .";"       ."
"5750";"A043298";"1998JJ00";"";"       .";""
"5751";"A043298";"1999JJ00";"";"       .";""
"5752";"A043298";"2000JJ00";"";"       .";""
"5753";"A043298";"2001JJ00";"";"       .";""
"5754";"A043298";"2002JJ00";"";"       .";""
"5755";"A043298";"2003JJ00";"";"       .";""
"5756";"A043298";"2004JJ00";"";"       .";""
"5757";"A043298";"2005JJ00";"";"       .";""
"5758";"A043298";"2006JJ00";"";"       .";""
"5759";"A043298";"2007JJ00";"";"       .";""
"5760";"A043298";"2008JJ00";"";"       .";""
"5761";"A043298";"2009JJ00";"";"       .";""
"5762";"A043298";"2010JJ00";"       .";"       .";"       ."
"5763";"A043298";"2011JJ00";"       .";"       .";"       ."
"5764";"A043298";"2012JJ00";"";"       .";""
"5765";"A043298";"2013JJ00";"";"       .";""
"5766";"A043298";"2014JJ00";"";"       .";""
"5767";"A043298";"2015JJ00";"";"       .";""
"5768";"A043298";"2016JJ00";"       .";"       .";"       ."
"5769";"A043298";"2017JJ00";"";"       .";""
"5770";"A043298";"2018JJ00";"";"       .";""
"5771";"A043298";"2019JJ00";"";"       .";""
"5772";"A043298";"2020JJ00";"       .";"       .";"       ."
"5773";"A043298";"2021JJ00";"";"       .";""
"5774";"A043298";"2022JJ00";"";"       .";""
"5775";"A043299";"1998JJ00";"";"       .";""
"5776";"A043299";"1999JJ00";"";"       .";""
"5777";"A043299";"2000JJ00";"";"       .";""
"5778";"A043299";"2001JJ00";"";"       .";""
"5779";"A043299";"2002JJ00";"";"       .";""
"5780";"A043299";"2003JJ00";"";"       .";""
"5781";"A043299";"2004JJ00";"";"       .";""
"5782";"A043299";"2005JJ00";"";"       .";""
"5783";"A043299";"2006JJ00";"       .";"       .";"       ."
"5784";"A043299";"2007JJ00";"";"       .";""
"5785";"A043299";"2008JJ00";"       .";"       .";"       ."
"5786";"A043299";"2009JJ00";"";"       .";""
"5787";"A043299";"2010JJ00";"       .";"       .";"       ."
"5788";"A043299";"2011JJ00";"       .";"       .";"       ."
"5789";"A043299";"2012JJ00";"       .";"       .";"       ."
"5790";"A043299";"2013JJ00";"       .";"       .";"       ."
"5791";"A043299";"2014JJ00";"       .";"       .";"       ."
"5792";"A043299";"2015JJ00";"       .";"       .";"       ."
"5793";"A043299";"2016JJ00";"";"       .";""
"5794";"A043299";"2017JJ00";"";"       .";""
"5795";"A043299";"2018JJ00";"";"       .";""
"5796";"A043299";"2019JJ00";"";"       .";""
"5797";"A043299";"2020JJ00";"       .";"       .";"       ."
"5798";"A043299";"2021JJ00";"       .";"       .";"       ."
"5799";"A043299";"2022JJ00";"       .";"       .";"       ."
"5800";"A045934";"1998JJ00";"";"       .";""
"5801";"A045934";"1999JJ00";"";"       .";""
"5802";"A045934";"2000JJ00";"";"       .";""
"5803";"A045934";"2001JJ00";"";"       .";""
"5804";"A045934";"2002JJ00";"";"       .";""
"5805";"A045934";"2003JJ00";"";"       .";""
"5806";"A045934";"2004JJ00";"";"       .";""
"5807";"A045934";"2005JJ00";"";"       .";""
"5808";"A045934";"2006JJ00";"";"       .";""
"5809";"A045934";"2007JJ00";"";"       .";""
"5810";"A045934";"2008JJ00";"";"       .";""
"5811";"A045934";"2009JJ00";"";"       .";""
"5812";"A045934";"2010JJ00";"";"       .";""
"5813";"A045934";"2011JJ00";"";"       .";""
"5814";"A045934";"2012JJ00";"";"       .";""
"5815";"A045934";"2013JJ00";"";"       .";""
"5816";"A045934";"2014JJ00";"";"       .";""
"5817";"A045934";"2015JJ00";"";"       .";""
"5818";"A045934";"2016JJ00";"";"       .";""
"5819";"A045934";"2017JJ00";"";"       .";""
"5820";"A045934";"2018JJ00";"";"       .";""
"5821";"A045934";"2019JJ00";"";"       .";""
"5822";"A045934";"2020JJ00";"";"       .";""
"5823";"A045934";"2021JJ00";"";"       .";""
"5824";"A045934";"2022JJ00";"";"       .";""
"5825";"A043300";"1998JJ00";"";"       .";""
"5826";"A043300";"1999JJ00";"";"       .";""
"5827";"A043300";"2000JJ00";"";"       .";""
"5828";"A043300";"2001JJ00";"";"       .";""
"5829";"A043300";"2002JJ00";"";"       .";""
"5830";"A043300";"2003JJ00";"";"       .";""
"5831";"A043300";"2004JJ00";"";"       .";""
"5832";"A043300";"2005JJ00";"";"       .";""
"5833";"A043300";"2006JJ00";"       .";"       .";"       ."
"5834";"A043300";"2007JJ00";"";"       .";""
"5835";"A043300";"2008JJ00";"";"       .";""
"5836";"A043300";"2009JJ00";"";"       .";""
"5837";"A043300";"2010JJ00";"";"       .";""
"5838";"A043300";"2011JJ00";"       .";"       .";"       ."
"5839";"A043300";"2012JJ00";"";"       .";""
"5840";"A043300";"2013JJ00";"";"       .";""
"5841";"A043300";"2014JJ00";"";"       .";""
"5842";"A043300";"2015JJ00";"";"       .";""
"5843";"A043300";"2016JJ00";"";"       .";""
"5844";"A043300";"2017JJ00";"";"       .";""
"5845";"A043300";"2018JJ00";"";"       .";""
"5846";"A043300";"2019JJ00";"";"       .";""
"5847";"A043300";"2020JJ00";"";"       .";""
"5848";"A043300";"2021JJ00";"";"       .";""
"5849";"A043300";"2022JJ00";"";"       .";""
"5850";"A043301";"1998JJ00";"       .";"       .";"       ."
"5851";"A043301";"1999JJ00";"";"       .";""
"5852";"A043301";"2000JJ00";"";"       .";""
"5853";"A043301";"2001JJ00";"       .";"       .";"       ."
"5854";"A043301";"2002JJ00";"";"       .";""
"5855";"A043301";"2003JJ00";"";"       .";""
"5856";"A043301";"2004JJ00";"       .";"       .";"       ."
"5857";"A043301";"2005JJ00";"";"       .";""
"5858";"A043301";"2006JJ00";"       .";"       .";"       ."
"5859";"A043301";"2007JJ00";"";"       .";""
"5860";"A043301";"2008JJ00";"";"       .";""
"5861";"A043301";"2009JJ00";"";"       .";""
"5862";"A043301";"2010JJ00";"";"       .";""
"5863";"A043301";"2011JJ00";"";"       .";""
"5864";"A043301";"2012JJ00";"";"       .";""
"5865";"A043301";"2013JJ00";"";"       .";""
"5866";"A043301";"2014JJ00";"";"       .";""
"5867";"A043301";"2015JJ00";"";"       .";""
"5868";"A043301";"2016JJ00";"";"       .";""
"5869";"A043301";"2017JJ00";"";"       .";""
"5870";"A043301";"2018JJ00";"";"       .";""
"5871";"A043301";"2019JJ00";"";"       .";""
"5872";"A043301";"2020JJ00";"";"       .";""
"5873";"A043301";"2021JJ00";"";"       .";""
"5874";"A043301";"2022JJ00";"";"       .";""
"5875";"A043302";"1998JJ00";"";"       .";""
"5876";"A043302";"1999JJ00";"";"       .";""
"5877";"A043302";"2000JJ00";"";"       .";""
"5878";"A043302";"2001JJ00";"";"       .";""
